"","poll.end.date","poll.source","prime.minister","opposition.leader","variable","value"
"280",2014-03-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",41
"281",2014-03-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","ALP",35
"282",2014-03-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Greens",11
"283",2014-03-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Others",13
"284",2014-03-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",49
"285",2014-03-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",51
"286",2014-03-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Satisfied (PM)",38
"287",2014-03-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Dissatisfied (PM)",50
"288",2014-03-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Satisfied (LOTO)",33
"289",2014-03-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Dissatisfied (LOTO)",43
"290",2014-03-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Preferred Prime Minister (PM)",42
"291",2014-03-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Preferred Prime Minister (LOTO)",36
"292",2014-03-09,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Liberal",37.5
"293",2014-03-09,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","National",2
"294",2014-03-09,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",39.5
"295",2014-03-09,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","ALP",37
"296",2014-03-09,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Greens",12
"297",2014-03-09,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Palmer United",4
"298",2014-03-09,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Others",7.5
"299",2014-03-09,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",46.5
"300",2014-03-09,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",53.5
"301",2014-03-04,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Liberal",41
"302",2014-03-04,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","National",3
"303",2014-03-04,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",44
"304",2014-03-04,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","ALP",38
"305",2014-03-04,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Greens",8
"306",2014-03-04,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Palmer United",3
"307",2014-03-04,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Others",7
"308",2014-03-04,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",51
"309",2014-03-04,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",49
"310",2014-02-27,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","Liberal",36.2
"311",2014-02-27,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","National",4.1
"312",2014-02-27,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",40.3
"313",2014-02-27,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","ALP",39.2
"314",2014-02-27,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","Greens",10.5
"315",2014-02-27,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","Palmer United",4.4
"316",2014-02-27,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","Others",5.6
"317",2014-02-27,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",47
"318",2014-02-27,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",53
"319",2014-02-25,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Liberal",39
"320",2014-02-25,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","National",3
"321",2014-02-25,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",42
"322",2014-02-25,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","ALP",39
"323",2014-02-25,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Greens",9
"324",2014-02-25,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Palmer United",4
"325",2014-02-25,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Others",7
"326",2014-02-25,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",49
"327",2014-02-25,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",51
"328",2014-02-24,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",39
"329",2014-02-24,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","ALP",39
"330",2014-02-24,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Greens",10
"331",2014-02-24,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Others",12
"332",2014-02-24,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",46
"333",2014-02-24,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",54
"334",2014-02-24,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Satisfied (PM)",36
"335",2014-02-24,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Dissatisfied (PM)",52
"336",2014-02-24,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Satisfied (LOTO)",35
"337",2014-02-24,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Dissatisfied (LOTO)",39
"338",2014-02-24,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Preferred Prime Minister (PM)",38
"339",2014-02-24,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Preferred Prime Minister (LOTO)",37
"340",2014-02-23,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Liberal",38.5
"341",2014-02-23,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","National",2.5
"342",2014-02-23,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",41
"343",2014-02-23,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","ALP",35.5
"344",2014-02-23,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Greens",10.5
"345",2014-02-23,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Palmer United",4.5
"346",2014-02-23,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Others",8.5
"347",2014-02-23,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",49.5
"348",2014-02-23,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",50.5
"349",2014-02-18,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Liberal",38
"350",2014-02-18,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","National",3
"351",2014-02-18,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",41
"352",2014-02-18,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","ALP",40
"353",2014-02-18,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Greens",8
"354",2014-02-18,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Palmer United",4
"355",2014-02-18,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Others",8
"356",2014-02-18,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",49
"357",2014-02-18,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",51
"358",2014-02-15,"Nielsen","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",44
"359",2014-02-15,"Nielsen","MR TONY ABBOTT","MR BILL SHORTEN","ALP",33
"360",2014-02-15,"Nielsen","MR TONY ABBOTT","MR BILL SHORTEN","Greens",12
"361",2014-02-15,"Nielsen","MR TONY ABBOTT","MR BILL SHORTEN","Others",11
"362",2014-02-15,"Nielsen","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",52
"363",2014-02-15,"Nielsen","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",48
"364",2014-02-15,"Nielsen","MR TONY ABBOTT","MR BILL SHORTEN","Satisfied (PM)",45
"365",2014-02-15,"Nielsen","MR TONY ABBOTT","MR BILL SHORTEN","Dissatisfied (PM)",47
"366",2014-02-15,"Nielsen","MR TONY ABBOTT","MR BILL SHORTEN","Satisfied (LOTO)",40
"367",2014-02-15,"Nielsen","MR TONY ABBOTT","MR BILL SHORTEN","Dissatisfied (LOTO)",40
"368",2014-02-15,"Nielsen","MR TONY ABBOTT","MR BILL SHORTEN","Preferred Prime Minister (PM)",49
"369",2014-02-15,"Nielsen","MR TONY ABBOTT","MR BILL SHORTEN","Preferred Prime Minister (LOTO)",39
"370",2014-02-11,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Liberal",40
"371",2014-02-11,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","National",3
"372",2014-02-11,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",43
"373",2014-02-11,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","ALP",39
"374",2014-02-11,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Greens",8
"375",2014-02-11,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Palmer United",3
"376",2014-02-11,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Others",7
"377",2014-02-11,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",50
"378",2014-02-11,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",50
"379",2014-02-11,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Satisfied (PM)",41
"380",2014-02-11,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Dissatisfied (PM)",47
"381",2014-02-11,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Satisfied (LOTO)",30
"382",2014-02-11,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Dissatisfied (LOTO)",34
"383",2014-02-11,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Preferred Prime Minister (PM)",40
"384",2014-02-11,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Preferred Prime Minister (LOTO)",30
"385",2014-02-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",41
"386",2014-02-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","ALP",35
"387",2014-02-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Greens",12
"388",2014-02-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Others",12
"389",2014-02-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",49
"390",2014-02-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",51
"391",2014-02-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Satisfied (PM)",40
"392",2014-02-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Dissatisfied (PM)",45
"393",2014-02-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Satisfied (LOTO)",35
"394",2014-02-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Dissatisfied (LOTO)",35
"395",2014-02-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Preferred Prime Minister (PM)",41
"396",2014-02-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Preferred Prime Minister (LOTO)",33
"397",2014-02-09,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Liberal",38.5
"398",2014-02-09,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","National",2
"399",2014-02-09,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",40.5
"400",2014-02-09,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","ALP",37
"401",2014-02-09,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Greens",10.5
"402",2014-02-09,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Palmer United",4.5
"403",2014-02-09,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Others",7.5
"404",2014-02-09,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",48
"405",2014-02-09,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",52
"406",2014-02-04,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Liberal",40
"407",2014-02-04,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","National",3
"408",2014-02-04,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",43
"409",2014-02-04,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","ALP",38
"410",2014-02-04,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Greens",8
"411",2014-02-04,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Palmer United",3
"412",2014-02-04,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Others",7
"413",2014-02-04,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",50
"414",2014-02-04,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",50
"415",2014-01-28,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Liberal",40
"416",2014-01-28,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","National",3
"417",2014-01-28,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",42
"418",2014-01-28,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","ALP",36
"419",2014-01-28,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Greens",9
"420",2014-01-28,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Others",13
"421",2014-01-28,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",50
"422",2014-01-28,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",50
"423",2014-01-26,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Liberal",37.5
"424",2014-01-26,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","National",2
"425",2014-01-26,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",39.5
"426",2014-01-26,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","ALP",37
"427",2014-01-26,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Greens",11.5
"428",2014-01-26,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Others",12
"429",2014-01-26,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",47
"430",2014-01-26,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",53
"431",2014-01-23,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","Liberal",35.3
"432",2014-01-23,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","National",4.5
"433",2014-01-23,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",39.8
"434",2014-01-23,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","ALP",40.6
"435",2014-01-23,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","Greens",9.1
"436",2014-01-23,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","Palmer United",4.6
"437",2014-01-23,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","Others",5.9
"438",2014-01-23,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",47
"439",2014-01-23,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",53
"440",2014-01-21,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Liberal",40
"441",2014-01-21,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","National",3
"442",2014-01-21,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",43
"443",2014-01-21,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","ALP",37
"444",2014-01-21,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Greens",9
"445",2014-01-21,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Others",11
"446",2014-01-21,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",51
"447",2014-01-21,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",49
"448",2014-01-14,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Liberal",42
"449",2014-01-14,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","National",3
"450",2014-01-14,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",45
"451",2014-01-14,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","ALP",38
"452",2014-01-14,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Greens",8
"453",2014-01-14,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Others",10
"454",2014-01-14,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",51
"455",2014-01-14,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",49
"456",2014-01-14,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Satisfied (PM)",47
"457",2014-01-14,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Dissatisfied (PM)",43
"458",2014-01-14,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Satisfied (LOTO)",35
"459",2014-01-14,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Dissatisfied (LOTO)",32
"460",2014-01-14,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Preferred Prime Minister (PM)",42
"461",2014-01-14,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Preferred Prime Minister (LOTO)",31
"462",2014-01-12,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Liberal",37
"463",2014-01-12,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","National",2
"464",2014-01-12,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",39
"465",2014-01-12,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","ALP",38
"466",2014-01-12,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Greens",10.5
"467",2014-01-12,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Others",12.5
"468",2014-01-12,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",47.5
"469",2014-01-12,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",52.5
"470",2013-12-17,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Liberal",41
"471",2013-12-17,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","National",3
"472",2013-12-17,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",44
"473",2013-12-17,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","ALP",37
"474",2013-12-17,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Greens",7
"475",2013-12-17,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Others",12
"476",2013-12-17,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",51
"477",2013-12-17,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",49
"478",2013-12-15,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Liberal",38.5
"479",2013-12-15,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","National",2
"480",2013-12-15,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",40.5
"481",2013-12-15,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","ALP",38.5
"482",2013-12-15,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Greens",10
"483",2013-12-15,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Others",11
"484",2013-12-15,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",47.5
"485",2013-12-15,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",52.5
"486",2013-12-15,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","Liberal",35.7
"487",2013-12-15,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","National",5.7
"488",2013-12-15,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",41.4
"489",2013-12-15,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","ALP",40.4
"490",2013-12-15,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","Greens",8.7
"491",2013-12-15,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","Palmer United",5.1
"492",2013-12-15,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","Others",4.4
"493",2013-12-15,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",48
"494",2013-12-15,"ReachTEL","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",52
"495",2013-12-10,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Liberal",41
"496",2013-12-10,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","National",3
"497",2013-12-10,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",44
"498",2013-12-10,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","ALP",37
"499",2013-12-10,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Greens",8
"500",2013-12-10,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Others",12
"501",2013-12-10,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",51
"502",2013-12-10,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",49
"503",2013-12-10,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Satisfied (PM)",45
"504",2013-12-10,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Dissatisfied (PM)",46
"505",2013-12-10,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Satisfied (LOTO)",39
"506",2013-12-10,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Dissatisfied (LOTO)",31
"507",2013-12-10,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Preferred Prime Minister (PM)",43
"508",2013-12-10,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Preferred Prime Minister (LOTO)",33
"509",2013-12-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",40
"510",2013-12-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","ALP",38
"511",2013-12-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Greens",9
"512",2013-12-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Others",13
"513",2013-12-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",48
"514",2013-12-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",52
"515",2013-12-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Satisfied (PM)",40
"516",2013-12-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Dissatisfied (PM)",45
"517",2013-12-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Satisfied (LOTO)",44
"518",2013-12-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Dissatisfied (LOTO)",27
"519",2013-12-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Preferred Prime Minister (PM)",41
"520",2013-12-10,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Preferred Prime Minister (LOTO)",34
"521",2013-12-03,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Liberal",41
"522",2013-12-03,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","National",3
"523",2013-12-03,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",44
"524",2013-12-03,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","ALP",36
"525",2013-12-03,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Greens",8
"526",2013-12-03,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Others",11
"527",2013-12-03,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",52
"528",2013-12-03,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",48
"529",2013-12-01,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Liberal",39.5
"530",2013-12-01,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","National",2
"531",2013-12-01,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",41.5
"532",2013-12-01,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","ALP",38.5
"533",2013-12-01,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Greens",8.5
"534",2013-12-01,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Others",11.5
"535",2013-12-01,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",48.5
"536",2013-12-01,"Morgan Multi","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",51.5
"537",2013-11-26,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Liberal",41
"538",2013-11-26,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","National",3
"539",2013-11-26,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",44
"540",2013-11-26,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","ALP",36
"541",2013-11-26,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Greens",9
"542",2013-11-26,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Others",11
"543",2013-11-26,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",53
"544",2013-11-26,"Essential","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",47
"545",2013-11-26,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Coalition",43
"546",2013-11-26,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","ALP",35
"547",2013-11-26,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Greens",10
"548",2013-11-26,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Others",12
"549",2013-11-26,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Coalition (2pp)",52
"550",2013-11-26,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Labor (2pp)",48
"551",2013-11-26,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Satisfied (PM)",42
"552",2013-11-26,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Dissatisfied (PM)",42
"553",2013-11-26,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Satisfied (LOTO)",39
"554",2013-11-26,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Dissatisfied (LOTO)",27
"555",2013-11-26,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Preferred Prime Minister (PM)",44
"556",2013-11-26,"Newspoll","MR TONY ABBOTT","MR BILL SHORTEN","Preferred Prime Minister (LOTO)",33
