"","poll.end.date","poll.source","liberal","national","coalition","alp","greens","palmer.united","family.first","democrats","pauline.hanson.one.nation","others","coalition.2pp","labor.2pp","satisfied.pm","dissatisfied.pm","satisfied.loto","dissatisfied.loto","prime.minister.ppm","opposition.leader..ppm.","prime.minister","opposition.leader"
"1596",1995-06-18,"Newspoll",NA,NA,48,40,NA,NA,NA,7,NA,5,NA,NA,31,59,46,40,34,41,"MR PAUL KEATING","MR JOHN HOWARD"
"1597",1995-06-04,"Newspoll",NA,NA,47,40,NA,NA,NA,7,NA,6,NA,NA,35,56,48,35,40,41,"MR PAUL KEATING","MR JOHN HOWARD"
"1598",1995-05-21,"Newspoll",NA,NA,48,39,NA,NA,NA,6,NA,7,NA,NA,34,56,49,35,39,44,"MR PAUL KEATING","MR JOHN HOWARD"
"1599",1995-05-07,"Newspoll",NA,NA,47,41,NA,NA,NA,7,NA,5,NA,NA,36,53,51,34,41,39,"MR PAUL KEATING","MR JOHN HOWARD"
"1600",1995-04-23,"Newspoll",NA,NA,44,40,NA,NA,NA,9,NA,7,NA,NA,33,55,47,34,41,39,"MR PAUL KEATING","MR JOHN HOWARD"
"1601",1995-04-09,"Newspoll",NA,NA,50,39,NA,NA,NA,6,NA,5,NA,NA,34,57,51,31,38,44,"MR PAUL KEATING","MR JOHN HOWARD"
"1602",1995-03-26,"Newspoll",NA,NA,53,34,NA,NA,NA,6,NA,7,NA,NA,30,62,49,31,34,44,"MR PAUL KEATING","MR JOHN HOWARD"
"1603",1995-03-12,"Newspoll",NA,NA,52,38,NA,NA,NA,6,NA,4,NA,NA,32,58,50,29,35,47,"MR PAUL KEATING","MR JOHN HOWARD"
"1604",1995-02-26,"Newspoll",NA,NA,46,41,NA,NA,NA,7,NA,6,NA,NA,31,58,47,27,35,41,"MR PAUL KEATING","MR JOHN HOWARD"
"1605",1995-02-12,"Newspoll",NA,NA,47,38,NA,NA,NA,8,NA,7,NA,NA,32,58,45,23,35,41,"MR PAUL KEATING","MR JOHN HOWARD"
"1606",1995-01-30,"LOTO Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MR PAUL KEATING","MR JOHN HOWARD"
"1607",1995-01-29,"Newspoll",NA,NA,40,46,NA,NA,NA,7,NA,7,NA,NA,38,53,24,58,42,37,"MR PAUL KEATING","MR ALEXANDER DOWNER"
"1608",1995-01-15,"Newspoll",NA,NA,45,43,NA,NA,NA,6,NA,6,NA,NA,35,54,23,61,47,21,"MR PAUL KEATING","MR ALEXANDER DOWNER"
"1609",1994-12-18,"Newspoll",NA,NA,45,40,NA,NA,NA,9,NA,6,NA,NA,32,59,20,65,48,24,"MR PAUL KEATING","MR ALEXANDER DOWNER"
"1610",1994-12-04,"Newspoll",NA,NA,43,45,NA,NA,NA,7,NA,5,NA,NA,39,53,20,69,53,24,"MR PAUL KEATING","MR ALEXANDER DOWNER"
"1611",1994-11-20,"Newspoll",NA,NA,45,44,NA,NA,NA,6,NA,5,NA,NA,43,48,22,62,51,21,"MR PAUL KEATING","MR ALEXANDER DOWNER"
"1612",1994-11-06,"Newspoll",NA,NA,44,45,NA,NA,NA,5,NA,6,NA,NA,41,51,24,60,49,23,"MR PAUL KEATING","MR ALEXANDER DOWNER"
"1613",1994-10-23,"Newspoll",NA,NA,41,46,NA,NA,NA,6,NA,7,NA,NA,40,48,22,61,51,25,"MR PAUL KEATING","MR ALEXANDER DOWNER"
"1614",1994-10-09,"Newspoll",NA,NA,44,44,NA,NA,NA,6,NA,6,NA,NA,41,51,22,63,51,23,"MR PAUL KEATING","MR ALEXANDER DOWNER"
"1615",1994-09-25,"Newspoll",NA,NA,46,42,NA,NA,NA,6,NA,6,NA,NA,42,47,24,59,48,25,"MR PAUL KEATING","MR ALEXANDER DOWNER"
"1616",1994-09-18,"Newspoll",NA,NA,38,50,NA,NA,NA,7,NA,5,NA,NA,43,46,23,58,52,25,"MR PAUL KEATING","MR ALEXANDER DOWNER"
"1617",1994-09-04,"Newspoll",NA,NA,42,46,NA,NA,NA,6,NA,6,NA,NA,38,50,24,55,44,28,"MR PAUL KEATING","MR ALEXANDER DOWNER"
"1618",1994-08-21,"Newspoll",NA,NA,48,41,NA,NA,NA,7,NA,4,NA,NA,33,56,37,40,NA,NA,"MR PAUL KEATING","MR ALEXANDER DOWNER"
"1619",1994-08-07,"Newspoll",NA,NA,45,44,NA,NA,NA,5,NA,6,NA,NA,37,53,34,41,NA,NA,"MR PAUL KEATING","MR ALEXANDER DOWNER"
"1620",1994-07-24,"Newspoll",NA,NA,50,39,NA,NA,NA,6,NA,5,NA,NA,29,62,51,22,NA,NA,"MR PAUL KEATING","MR ALEXANDER DOWNER"
"1621",1994-07-10,"Newspoll",NA,NA,49,40,NA,NA,NA,6,NA,5,NA,NA,32,58,54,20,28,48,"MR PAUL KEATING","MR ALEXANDER DOWNER"
"1622",1994-06-26,"Newspoll",NA,NA,51,38,NA,NA,NA,7,NA,4,NA,NA,33,59,44,21,29,44,"MR PAUL KEATING","MR ALEXANDER DOWNER"
"1623",1994-06-12,"Newspoll",NA,NA,49,41,NA,NA,NA,5,NA,5,NA,NA,36,53,40,18,34,39,"MR PAUL KEATING","MR ALEXANDER DOWNER"
"1624",1994-05-29,"Newspoll",NA,NA,51,42,NA,NA,NA,4,NA,3,NA,NA,34,54,31,12,32,38,"MR PAUL KEATING","MR ALEXANDER DOWNER"
"1625",1994-05-23,"LOTO Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MR PAUL KEATING","MR ALEXANDER DOWNER"
"1626",1994-05-15,"Newspoll",NA,NA,44,46,NA,NA,NA,7,NA,3,NA,NA,41,46,26,58,46,28,"MR PAUL KEATING","DR JOHN HEWSON"
"1627",1994-05-01,"Newspoll",NA,NA,44,43,NA,NA,NA,7,NA,6,NA,NA,35,52,22,59,42,28,"MR PAUL KEATING","DR JOHN HEWSON"
"1628",1994-04-17,"Newspoll",NA,NA,47,41,NA,NA,NA,7,NA,5,NA,NA,37,52,25,58,44,29,"MR PAUL KEATING","DR JOHN HEWSON"
"1629",1994-03-27,"Newspoll",NA,NA,47,43,NA,NA,NA,6,NA,4,NA,NA,34,57,28,57,42,30,"MR PAUL KEATING","DR JOHN HEWSON"
"1630",1994-03-13,"Newspoll",NA,NA,42,45,NA,NA,NA,8,NA,5,NA,NA,35,52,22,64,46,25,"MR PAUL KEATING","DR JOHN HEWSON"
"1631",1994-02-27,"Newspoll",NA,NA,46,42,NA,NA,NA,7,NA,5,NA,NA,34,57,26,60,44,30,"MR PAUL KEATING","DR JOHN HEWSON"
"1632",1994-02-13,"Newspoll",NA,NA,48,42,NA,NA,NA,6,NA,4,NA,NA,32,57,29,58,40,32,"MR PAUL KEATING","DR JOHN HEWSON"
"1633",1994-01-30,"Newspoll",NA,NA,47,41,NA,NA,NA,6,NA,6,NA,NA,36,52,28,57,43,33,"MR PAUL KEATING","DR JOHN HEWSON"
"1634",1994-01-16,"Newspoll",NA,NA,50,38,NA,NA,NA,8,NA,4,NA,NA,34,55,27,55,37,32,"MR PAUL KEATING","DR JOHN HEWSON"
"1635",1993-12-19,"Newspoll",NA,NA,47,39,NA,NA,NA,8,NA,6,NA,NA,26,63,30,56,33,34,"MR PAUL KEATING","DR JOHN HEWSON"
"1636",1993-12-05,"Newspoll",NA,NA,47,39,NA,NA,NA,7,NA,7,NA,NA,26,65,33,52,33,40,"MR PAUL KEATING","DR JOHN HEWSON"
"1637",1993-11-21,"Newspoll",NA,NA,48,39,NA,NA,NA,8,NA,5,NA,NA,29,61,30,53,36,34,"MR PAUL KEATING","DR JOHN HEWSON"
"1638",1993-11-07,"Newspoll",NA,NA,51,37,NA,NA,NA,7,NA,5,NA,NA,26,65,31,55,35,36,"MR PAUL KEATING","DR JOHN HEWSON"
"1639",1993-10-24,"Newspoll",NA,NA,50,37,NA,NA,NA,9,NA,4,NA,NA,25,65,35,49,34,37,"MR PAUL KEATING","DR JOHN HEWSON"
"1640",1993-10-10,"Newspoll",NA,NA,48,37,NA,NA,NA,10,NA,5,NA,NA,22,68,35,52,32,39,"MR PAUL KEATING","DR JOHN HEWSON"
"1641",1993-09-26,"Newspoll",NA,NA,52,36,NA,NA,NA,8,NA,4,NA,NA,25,66,37,47,32,43,"MR PAUL KEATING","DR JOHN HEWSON"
"1642",1993-09-19,"Newspoll",NA,NA,49,36,NA,NA,NA,9,NA,6,NA,NA,21,70,37,50,31,41,"MR PAUL KEATING","DR JOHN HEWSON"
"1643",1993-09-05,"Newspoll",NA,NA,50,33,NA,NA,NA,12,NA,5,NA,NA,18,75,35,54,29,41,"MR PAUL KEATING","DR JOHN HEWSON"
"1644",1993-08-22,"Newspoll",NA,NA,54,31,NA,NA,NA,9,NA,6,NA,NA,17,74,39,46,27,43,"MR PAUL KEATING","DR JOHN HEWSON"
"1645",1993-08-08,"Newspoll",NA,NA,46,41,NA,NA,NA,6,NA,7,NA,NA,27,64,32,55,38,31,"MR PAUL KEATING","DR JOHN HEWSON"
"1646",1993-07-25,"Newspoll",NA,NA,45,43,NA,NA,NA,6,NA,6,NA,NA,29,60,30,54,38,34,"MR PAUL KEATING","DR JOHN HEWSON"
"1647",1993-07-11,"Newspoll",NA,NA,50,41,NA,NA,NA,5,NA,4,NA,NA,30,60,30,53,38,36,"MR PAUL KEATING","DR JOHN HEWSON"
"1648",1993-06-27,"Newspoll",NA,NA,45,44,NA,NA,NA,7,NA,4,NA,NA,30,60,24,59,41,30,"MR PAUL KEATING","DR JOHN HEWSON"
"1649",1993-06-13,"Newspoll",NA,NA,45,45,NA,NA,NA,6,NA,4,NA,NA,32,57,26,59,40,32,"MR PAUL KEATING","DR JOHN HEWSON"
"1650",1993-05-30,"Newspoll",NA,NA,44,45,NA,NA,NA,6,NA,5,NA,NA,32,57,30,53,41,31,"MR PAUL KEATING","DR JOHN HEWSON"
"1651",1993-05-16,"Newspoll",NA,NA,46,45,NA,NA,NA,4,NA,5,NA,NA,38,52,33,51,44,31,"MR PAUL KEATING","DR JOHN HEWSON"
"1652",1993-05-02,"Newspoll",NA,NA,41,50,NA,NA,NA,5,NA,4,NA,NA,40,48,25,59,47,30,"MR PAUL KEATING","DR JOHN HEWSON"
"1653",1993-04-18,"Newspoll",NA,NA,40,49,NA,NA,NA,6,NA,5,NA,NA,43,45,30,57,47,30,"MR PAUL KEATING","DR JOHN HEWSON"
"1654",1993-04-04,"Newspoll",NA,NA,42,48,NA,NA,NA,5,NA,5,NA,NA,43,47,29,60,48,32,"MR PAUL KEATING","DR JOHN HEWSON"
"1655",1993-03-21,"Newspoll",NA,NA,41,47,NA,NA,NA,7,NA,5,NA,NA,41,50,34,55,46,32,"MR PAUL KEATING","DR JOHN HEWSON"
"1656",1993-03-13,"Election",NA,NA,44.3,44.8,0,NA,0,3.8,0,7.1,48.6,51.4,NA,NA,NA,NA,NA,NA,"MR PAUL KEATING","DR JOHN HEWSON"
"1657",1993-03-11,"Newspoll",NA,NA,45,44,NA,NA,NA,6,NA,5,50.5,49.5,34,59,44,46,40,41,"MR PAUL KEATING","DR JOHN HEWSON"
"1658",1993-03-10,"Newspoll",NA,NA,46.5,41,NA,NA,NA,6.5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"MR PAUL KEATING","DR JOHN HEWSON"
"1659",1993-03-07,"Newspoll",NA,NA,47,42,NA,NA,NA,6,NA,5,50,50,29,61,41,46,36,42,"MR PAUL KEATING","DR JOHN HEWSON"
"1660",1993-02-28,"Newspoll",NA,NA,46,42.5,NA,NA,NA,6,NA,5.5,50.5,49.5,32,60,38,48,37,38,"MR PAUL KEATING","DR JOHN HEWSON"
"1661",1993-02-21,"Newspoll",NA,NA,49,42,NA,NA,NA,5,NA,4,52.5,47.5,29,61,39,45,36,41,"MR PAUL KEATING","DR JOHN HEWSON"
"1662",1993-02-14,"Newspoll",NA,NA,48,39.5,NA,NA,NA,7.5,NA,5,53.5,46.5,30,62,40,48,37,42,"MR PAUL KEATING","DR JOHN HEWSON"
"1663",1993-02-07,"Newspoll",NA,NA,45,40,NA,NA,NA,7,NA,8,NA,NA,26,63,33,53,36,38,"MR PAUL KEATING","DR JOHN HEWSON"
"1664",1993-01-24,"Newspoll",NA,NA,47,42,NA,NA,NA,6,NA,5,NA,NA,34,57,38,48,39,38,"MR PAUL KEATING","DR JOHN HEWSON"
"1665",1992-12-20,"Newspoll",NA,NA,42,47,NA,NA,NA,5,NA,6,NA,NA,32,59,35,49,38,35,"MR PAUL KEATING","DR JOHN HEWSON"
"1666",1992-12-13,"Newspoll",NA,NA,39,49,NA,NA,NA,5,NA,7,NA,NA,35,55,32,56,43,34,"MR PAUL KEATING","DR JOHN HEWSON"
"1667",1992-12-06,"Newspoll",NA,NA,40,47,NA,NA,NA,6,NA,7,NA,NA,34,58,29,59,43,30,"MR PAUL KEATING","DR JOHN HEWSON"
"1668",1992-11-22,"Newspoll",NA,NA,43,44,NA,NA,NA,6,NA,7,NA,NA,31,56,29,56,39,32,"MR PAUL KEATING","DR JOHN HEWSON"
"1669",1992-11-08,"Newspoll",NA,NA,41,45,NA,NA,NA,5,NA,9,NA,NA,35,54,33,53,39,35,"MR PAUL KEATING","DR JOHN HEWSON"
"1670",1992-10-25,"Newspoll",NA,NA,49,37,NA,NA,NA,6,NA,8,NA,NA,33,56,31,53,37,36,"MR PAUL KEATING","DR JOHN HEWSON"
"1671",1992-10-11,"Newspoll",NA,NA,48,39,NA,NA,NA,5,NA,8,NA,NA,31,59,41,44,34,38,"MR PAUL KEATING","DR JOHN HEWSON"
"1672",1992-09-20,"Newspoll",NA,NA,47,38,NA,NA,NA,7,NA,8,NA,NA,29,61,35,51,32,37,"MR PAUL KEATING","DR JOHN HEWSON"
"1673",1992-09-06,"Newspoll",NA,NA,43,40,NA,NA,NA,7,NA,10,NA,NA,29,62,33,53,35,34,"MR PAUL KEATING","DR JOHN HEWSON"
"1674",1992-08-23,"Newspoll",NA,NA,45,37,NA,NA,NA,7,NA,11,NA,NA,24,67,38,44,31,40,"MR PAUL KEATING","DR JOHN HEWSON"
"1675",1992-08-09,"Newspoll",NA,NA,48,36,NA,NA,NA,7,NA,9,NA,NA,27,63,36,47,32,40,"MR PAUL KEATING","DR JOHN HEWSON"
"1676",1992-07-26,"Newspoll",NA,NA,45,39,NA,NA,NA,7,NA,9,NA,NA,28,64,38,49,35,39,"MR PAUL KEATING","DR JOHN HEWSON"
"1677",1992-07-12,"Newspoll",NA,NA,45,38,NA,NA,NA,7,NA,10,NA,NA,24,68,35,51,32,38,"MR PAUL KEATING","DR JOHN HEWSON"
"1678",1992-06-28,"Newspoll",NA,NA,44,38,NA,NA,NA,9,NA,9,NA,NA,32,58,38,46,35,37,"MR PAUL KEATING","DR JOHN HEWSON"
"1679",1992-06-14,"Newspoll",NA,NA,47,37,NA,NA,NA,7,NA,9,NA,NA,27,63,37,48,32,38,"MR PAUL KEATING","DR JOHN HEWSON"
"1680",1992-05-31,"Newspoll",NA,NA,48,35,NA,NA,NA,8,NA,9,NA,NA,29,60,40,44,32,40,"MR PAUL KEATING","DR JOHN HEWSON"
"1681",1992-05-17,"Newspoll",NA,NA,48,36,NA,NA,NA,8,NA,8,NA,NA,30,60,39,45,35,39,"MR PAUL KEATING","DR JOHN HEWSON"
"1682",1992-05-03,"Newspoll",NA,NA,46,37,NA,NA,NA,8,NA,9,NA,NA,29,61,41,44,35,39,"MR PAUL KEATING","DR JOHN HEWSON"
"1683",1992-04-12,"Newspoll",NA,NA,45,40,NA,NA,NA,7,NA,8,NA,NA,35,50,40,41,37,35,"MR PAUL KEATING","DR JOHN HEWSON"
"1684",1992-03-29,"Newspoll",NA,NA,44,43,NA,NA,NA,9,NA,4,NA,NA,37,49,46,37,38,37,"MR PAUL KEATING","DR JOHN HEWSON"
"1685",1992-03-15,"Newspoll",NA,NA,48,39,NA,NA,NA,8,NA,5,NA,NA,37,47,45,39,36,42,"MR PAUL KEATING","DR JOHN HEWSON"
"1686",1992-03-01,"Newspoll",NA,NA,48,41,NA,NA,NA,6,NA,5,NA,NA,35,46,48,36,36,40,"MR PAUL KEATING","DR JOHN HEWSON"
"1687",1992-02-16,"Newspoll",NA,NA,52,35,NA,NA,NA,6,NA,7,NA,NA,27,47,47,36,31,44,"MR PAUL KEATING","DR JOHN HEWSON"
"1688",1992-02-02,"Newspoll",NA,NA,52,34,NA,NA,NA,8,NA,6,NA,NA,27,45,52,32,30,45,"MR PAUL KEATING","DR JOHN HEWSON"
"1689",1992-01-19,"Newspoll",NA,NA,48,38,NA,NA,NA,7,NA,7,NA,NA,21,42,55,28,28,43,"MR PAUL KEATING","DR JOHN HEWSON"
"1690",1991-12-20,"PM Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MR PAUL KEATING","DR JOHN HEWSON"
"1691",1991-12-01,"Newspoll",NA,NA,51,36,NA,NA,NA,7,NA,6,NA,NA,27,64,51,31,NA,NA,"MR BOB HAWKE","DR JOHN HEWSON"
"1692",1991-11-24,"Newspoll",NA,NA,53,35,NA,NA,NA,8,NA,4,NA,NA,30,61,50,33,32,40,"MR BOB HAWKE","DR JOHN HEWSON"
"1693",1991-11-17,"Newspoll",NA,NA,45,37,NA,NA,NA,10,NA,8,NA,NA,33,59,36,42,38,33,"MR BOB HAWKE","DR JOHN HEWSON"
"1694",1991-10-20,"Newspoll",NA,NA,47,37,NA,NA,NA,9,NA,7,NA,NA,32,61,39,43,39,32,"MR BOB HAWKE","DR JOHN HEWSON"
"1695",1991-09-29,"Newspoll",NA,NA,47,40,NA,NA,NA,8,NA,5,NA,NA,36,57,41,40,41,33,"MR BOB HAWKE","DR JOHN HEWSON"
"1696",1991-08-25,"Newspoll",NA,NA,47,39,NA,NA,NA,9,NA,5,NA,NA,34,57,45,34,40,35,"MR BOB HAWKE","DR JOHN HEWSON"
"1697",1991-07-28,"Newspoll",NA,NA,47,38,NA,NA,NA,9,NA,6,NA,NA,34,57,46,31,38,35,"MR BOB HAWKE","DR JOHN HEWSON"
"1698",1991-06-30,"Newspoll",NA,NA,48,38,NA,NA,NA,9,NA,5,NA,NA,38,56,38,39,NA,NA,"MR BOB HAWKE","DR JOHN HEWSON"
"1699",1991-05-19,"Newspoll",NA,NA,49,35,NA,NA,NA,9,NA,7,NA,NA,34,59,43,33,NA,NA,"MR BOB HAWKE","DR JOHN HEWSON"
"1700",1991-04-21,"Newspoll",NA,NA,48,35,NA,NA,NA,11,NA,6,NA,NA,32,62,41,35,NA,NA,"MR BOB HAWKE","DR JOHN HEWSON"
"1701",1991-03-17,"Newspoll",NA,NA,50,35,NA,NA,NA,9,NA,6,NA,NA,38,56,45,29,NA,NA,"MR BOB HAWKE","DR JOHN HEWSON"
"1702",1991-02-24,"Newspoll",NA,NA,49,35,NA,NA,NA,10,NA,6,NA,NA,40,52,46,27,NA,NA,"MR BOB HAWKE","DR JOHN HEWSON"
"1703",1990-12-09,"Newspoll",NA,NA,50,33,NA,NA,NA,12,NA,5,NA,NA,31,62,48,25,NA,NA,"MR BOB HAWKE","DR JOHN HEWSON"
"1704",1990-11-25,"Newspoll",NA,NA,50,34,NA,NA,NA,10,NA,6,NA,NA,31,59,45,26,NA,NA,"MR BOB HAWKE","DR JOHN HEWSON"
"1705",1990-10-28,"Newspoll",NA,NA,49,34,NA,NA,NA,11,NA,6,NA,NA,31,62,47,26,NA,NA,"MR BOB HAWKE","DR JOHN HEWSON"
"1706",1990-09-23,"Newspoll",NA,NA,46,37,NA,NA,NA,11,NA,6,NA,NA,38,54,48,24,NA,NA,"MR BOB HAWKE","DR JOHN HEWSON"
"1707",1990-08-26,"Newspoll",NA,NA,47,38,NA,NA,NA,10,NA,5,NA,NA,40,52,48,25,NA,NA,"MR BOB HAWKE","DR JOHN HEWSON"
"1708",1990-07-29,"Newspoll",NA,NA,45,38,NA,NA,NA,12,NA,5,NA,NA,37,55,43,23,NA,NA,"MR BOB HAWKE","DR JOHN HEWSON"
"1709",1990-06-17,"Newspoll",NA,NA,46,37,NA,NA,NA,12,NA,5,NA,NA,38,53,46,21,NA,NA,"MR BOB HAWKE","DR JOHN HEWSON"
"1710",1990-05-20,"Newspoll",NA,NA,45,39,NA,NA,NA,12,NA,4,NA,NA,43,51,42,19,NA,NA,"MR BOB HAWKE","DR JOHN HEWSON"
"1711",1990-04-03,"LOTO Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MR BOB HAWKE","DR JOHN HEWSON"
"1712",1990-04-01,"Newspoll",NA,NA,42,41,NA,NA,NA,13,NA,4,NA,NA,43,50,29,62,NA,NA,"MR BOB HAWKE","MR ANDREW PEACOCK"
"1713",1990-03-24,"Election",NA,NA,43.5,39.4,0,NA,0,11.3,0,5.8,50.1,49.9,NA,NA,NA,NA,NA,NA,"MR BOB HAWKE","MR ANDREW PEACOCK"
"1714",1990-03-22,"Newspoll",NA,NA,39.5,41.5,NA,NA,NA,14,NA,5,NA,NA,42,52,27,64,55,24,"MR BOB HAWKE","MR ANDREW PEACOCK"
"1715",1990-03-18,"Newspoll",NA,NA,40,39,NA,NA,NA,17,NA,4,NA,NA,40,53,23,67,54,20,"MR BOB HAWKE","MR ANDREW PEACOCK"
"1716",1990-03-04,"Newspoll",NA,NA,39,42,NA,NA,NA,13,NA,6,NA,NA,41,52,24,65,52,22,"MR BOB HAWKE","MR ANDREW PEACOCK"
"1717",1990-02-18,"Newspoll",NA,NA,41,42,NA,NA,NA,12,NA,5,NA,NA,43,49,24,62,NA,NA,"MR BOB HAWKE","MR ANDREW PEACOCK"
"1718",1989-12-10,"Newspoll",NA,NA,40,44.5,NA,NA,NA,9.5,NA,6,NA,NA,41,51,28,56,NA,NA,"MR BOB HAWKE","MR ANDREW PEACOCK"
"1719",1989-11-26,"Newspoll",NA,NA,43,42,NA,NA,NA,9,NA,6,NA,NA,38,54,29,55,NA,NA,"MR BOB HAWKE","MR ANDREW PEACOCK"
"1720",1989-10-22,"Newspoll",NA,NA,43.5,41.5,NA,NA,NA,9.5,NA,5.5,NA,NA,39,53,25,61,NA,NA,"MR BOB HAWKE","MR ANDREW PEACOCK"
"1721",1989-09-24,"Newspoll",NA,NA,42.5,42.5,NA,NA,NA,9,NA,6,NA,NA,41,51,23,60,NA,NA,"MR BOB HAWKE","MR ANDREW PEACOCK"
"1722",1989-08-27,"Newspoll",NA,NA,45,42,NA,NA,NA,8,NA,5,NA,NA,45,49,27,57,NA,NA,"MR BOB HAWKE","MR ANDREW PEACOCK"
"1723",1989-07-23,"Newspoll",NA,NA,41,42,NA,NA,NA,10,NA,7,NA,NA,40,52,26,54,NA,NA,"MR BOB HAWKE","MR ANDREW PEACOCK"
"1724",1989-06-25,"Newspoll",NA,NA,44,40,NA,NA,NA,10,NA,6,NA,NA,34,59,28,49,NA,NA,"MR BOB HAWKE","MR ANDREW PEACOCK"
"1725",1989-06-18,"Newspoll",NA,NA,45,39,NA,NA,NA,9,NA,7,NA,NA,40,53,27,46,NA,NA,"MR BOB HAWKE","MR ANDREW PEACOCK"
"1726",1989-05-21,"Newspoll",NA,NA,45,40,NA,NA,NA,8,NA,7,NA,NA,42,50,22,50,NA,NA,"MR BOB HAWKE","MR ANDREW PEACOCK"
"1727",1989-05-09,"LOTO Change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MR BOB HAWKE","MR ANDREW PEACOCK"
"1728",1989-05-07,"Newspoll",NA,NA,41,49,NA,NA,NA,6,NA,4,NA,NA,48,45,29,59,NA,NA,"MR BOB HAWKE","MR JOHN HOWARD"
"1729",1989-04-24,"Newspoll",NA,NA,43,42,NA,NA,NA,10,NA,5,NA,NA,44,50,29,60,NA,NA,"MR BOB HAWKE","MR JOHN HOWARD"
"1730",1989-03-19,"Newspoll",NA,NA,44,43,NA,NA,NA,9,NA,4,NA,NA,42,51,28,61,NA,NA,"MR BOB HAWKE","MR JOHN HOWARD"
"1731",1989-02-19,"Newspoll",NA,NA,42,45,NA,NA,NA,9,NA,4,NA,NA,46,47,32,57,NA,NA,"MR BOB HAWKE","MR JOHN HOWARD"
"1732",1988-12-11,"Newspoll",NA,NA,44,45,NA,NA,NA,7,NA,4,NA,NA,53,40,31,57,NA,NA,"MR BOB HAWKE","MR JOHN HOWARD"
"1733",1988-11-20,"Newspoll",NA,NA,44,44,NA,NA,NA,8,NA,4,NA,NA,54,39,30,61,NA,NA,"MR BOB HAWKE","MR JOHN HOWARD"
"1734",1988-10-23,"Newspoll",NA,NA,44,46,NA,NA,NA,6,NA,4,NA,NA,51,41,27,60,NA,NA,"MR BOB HAWKE","MR JOHN HOWARD"
"1735",1988-09-25,"Newspoll",NA,NA,44,44,NA,NA,NA,8,NA,4,NA,NA,52,42,28,63,NA,NA,"MR BOB HAWKE","MR JOHN HOWARD"
"1736",1988-08-21,"Newspoll",NA,NA,45,45,NA,NA,NA,7,NA,3,NA,NA,53,41,28,62,NA,NA,"MR BOB HAWKE","MR JOHN HOWARD"
"1737",1988-07-24,"Newspoll",NA,NA,43,43,NA,NA,NA,10,NA,4,NA,NA,50,42,30,58,NA,NA,"MR BOB HAWKE","MR JOHN HOWARD"
"1738",1988-06-26,"Newspoll",NA,NA,44,44,NA,NA,NA,9,NA,3,NA,NA,51,41,32,56,NA,NA,"MR BOB HAWKE","MR JOHN HOWARD"
"1739",1988-05-29,"Newspoll",NA,NA,46,42,NA,NA,NA,9,NA,3,NA,NA,47,45,34,56,NA,NA,"MR BOB HAWKE","MR JOHN HOWARD"
"1740",1988-05-01,"Newspoll",NA,NA,46,42,NA,NA,NA,8,NA,4,NA,NA,46,46,31,57,NA,NA,"MR BOB HAWKE","MR JOHN HOWARD"
"1741",1988-03-27,"Newspoll",NA,NA,48,38,NA,NA,NA,9,NA,5,NA,NA,43,49,35,50,NA,NA,"MR BOB HAWKE","MR JOHN HOWARD"
"1742",1988-02-28,"Newspoll",NA,NA,45,44,NA,NA,NA,8,NA,3,NA,NA,45,47,36,52,NA,NA,"MR BOB HAWKE","MR JOHN HOWARD"
"1743",1987-12-13,"Newspoll",NA,NA,43,45,NA,NA,NA,9,NA,3,NA,NA,56,38,38,52,NA,NA,"MR BOB HAWKE","MR JOHN HOWARD"
"1744",1987-11-29,"Newspoll",NA,NA,44,45,NA,NA,NA,8,NA,3,NA,NA,53,42,40,51,NA,NA,"MR BOB HAWKE","MR JOHN HOWARD"
"1745",1987-11-08,"Newspoll",NA,NA,43,45.5,NA,NA,NA,8,NA,3.5,NA,NA,53,40,39,49,NA,NA,"MR BOB HAWKE","MR JOHN HOWARD"
"1746",1987-10-18,"Newspoll",NA,NA,43,45,NA,NA,NA,9,NA,3,NA,NA,49,44,42,47,NA,NA,"MR BOB HAWKE","MR JOHN HOWARD"
"1747",1987-09-20,"Newspoll",NA,NA,41,47,NA,NA,NA,9,NA,3,NA,NA,55,40,40,48,NA,NA,"MR BOB HAWKE","MR JOHN HOWARD"
"1748",1987-08-23,"Newspoll",NA,NA,41,49,NA,NA,NA,8,NA,2,NA,NA,56,37,44,47,NA,NA,"MR BOB HAWKE","MR JOHN HOWARD"
"1749",1987-07-11,"Election",NA,NA,46,45.8,0,NA,0,6.1,0,2.1,49.2,50.8,NA,NA,NA,NA,NA,NA,"MR BOB HAWKE","MR JOHN HOWARD"
"1750",1987-07-09,"Newspoll",NA,NA,43,48.5,NA,NA,NA,6.5,NA,2,NA,NA,53,43,40,52,57,29,"MR BOB HAWKE","MR JOHN HOWARD"
